transaction_date,merchant_id,Total_Transaction,Total_Paid
2018-04-13,57192,885,186807.7440000004
2018-04-13,86302,177,408.2940000000003
2018-04-13,124381,337,163360.81800000014
2018-04-13,129316,302,802.3499999999999
2018-04-14,535,547,56640.42000000001
2018-04-14,42616,426,97528.5720000006
2018-04-14,46774,458,377378.2259999999
2018-04-14,57192,714,105205.69800000006
2018-04-14,86302,123,300.8160000000001
2018-04-14,124381,274,135480.42000000027
2018-04-14,129316,326,853.6499999999992
2018-04-15,535,470,47598.94799999999
2018-04-15,42616,469,112100.41800000072
2018-04-15,46774,581,487198.5120000008
2018-04-15,57192,613,86654.42999999998
2018-04-15,86302,56,158.4
2018-04-15,124381,298,130490.7300000002
2018-04-15,129316,248,654.7500000000003
2018-04-16,535,1029,130904.5679999998
2018-04-16,42616,492,122830.32600000071
2018-04-16,46774,1692,1489083.4439999957
2018-04-16,57192,1095,222973.4160000005
2018-04-16,86302,184,410.9580000000001
2018-04-16,124381,489,272357.5860000004
2018-04-16,129316,359,947.2499999999998
2018-04-17,535,921,102025.33199999994
2018-04-17,42616,494,126905.74200000076
2018-04-17,46774,1164,966843.5400000016
2018-04-17,57192,1014,204323.41800000105
2018-04-17,86302,175,380.0520000000001
2018-04-17,124381,578,275793.1740000001
2018-04-17,129316,375,998.5500000000004
2018-04-18,535,766,83206.296
2018-04-18,42616,421,105117.48000000056
2018-04-18,46774,862,762943.5000000012
2018-04-18,57192,994,218896.27200000104
2018-04-18,86302,167,348.42600000000004
2018-04-18,124381,640,363159.54000000015
2018-04-18,129316,349,928.3500000000012
2018-04-19,535,836,89209.20599999995
2018-04-19,42616,344,85425.42600000043
2018-04-19,46774,1034,912588.2640000004
2018-04-19,57192,960,207361.3500000003
2018-04-19,86302,200,469.944
2018-04-19,124381,315,151876.27800000017
2018-04-19,129316,448,1195.6500000000003
2018-04-20,535,659,68518.33200000001
2018-04-20,42616,355,90357.1380000004
2018-04-20,46774,1286,1024943.2019999992
2018-04-20,57192,903,190359.3420000005
2018-04-20,86302,175,356.5260000000002
2018-04-20,124381,326,142584.91200000033
2018-04-20,129316,369,965.2499999999994
2018-04-21,535,502,46085.40000000001
2018-04-21,42616,350,80650.2060000004
2018-04-21,46774,417,371636.4059999999
2018-04-21,57192,767,156492.34199999998
2018-04-21,86302,126,289.90800000000013
2018-04-21,124381,274,134985.20400000035
2018-04-21,129316,447,1175.8500000000008
2018-04-22,535,540,54432.0
2018-04-22,42616,391,91028.1780000005
2018-04-22,46774,224,158084.01000000004
2018-04-22,57192,585,87253.81199999987
2018-04-22,86302,36,75.76200000000001
2018-04-22,124381,242,119604.42000000014
2018-04-22,129316,220,608.3999999999994
2018-04-23,535,637,63275.4
2018-04-23,42616,445,107345.80800000067
2018-04-23,46774,367,254033.1539999997
2018-04-23,57192,764,199159.36200000063
2018-04-23,86302,94,242.10000000000005
2018-04-23,124381,281,128101.53600000024
2018-04-23,129316,307,812.2499999999999
2018-04-24,535,854,112152.58199999988
2018-04-24,42616,392,95011.32600000052
2018-04-24,46774,1038,840737.0340000018
2018-04-24,57192,870,201273.7500000005
2018-04-24,86302,201,501.8220000000002
2018-04-24,124381,261,145307.73600000012
2018-04-24,129316,400,1072.799999999999
2018-04-25,535,1147,147870.97199999963
2018-04-25,42616,372,91212.6600000005
2018-04-25,46774,1020,979711.3440000016
2018-04-25,57192,988,240781.3020000008
2018-04-25,86302,266,619.5240000000001
2018-04-25,124381,277,160110.3420000002
2018-04-25,129316,471,1299.5999999999988
2018-04-26,535,953,100090.7999999999
2018-04-26,42616,312,82294.25400000035
2018-04-26,46774,832,806600.0700000004
2018-04-26,57192,951,195779.1240000005
2018-04-26,86302,214,437.13000000000017
2018-04-26,124381,282,144245.26800000013
2018-04-26,129316,471,1236.1499999999987
2018-04-27,535,770,83224.79999999996
2018-04-27,42616,322,89890.41600000049
2018-04-27,46774,763,712215.1260000007
2018-04-27,57192,920,225165.94200000068
2018-04-27,86302,237,533.9160000000002
2018-04-27,124381,267,132495.82200000013
2018-04-27,129316,481,1305.899999999999
2018-04-28,535,589,69613.61399999999
2018-04-28,42616,329,82019.84400000036
2018-04-28,46774,338,278209.9440000001
2018-04-28,57192,712,169244.15400000018
2018-04-28,86302,175,318.006
2018-04-28,124381,233,119256.1740000001
2018-04-28,129316,503,1323.0000000000016
2018-04-29,535,514,52484.49000000001
2018-04-29,42616,305,74155.5720000003
2018-04-29,46774,278,186243.19199999995
2018-04-29,57192,614,111293.58600000008
2018-04-29,86302,45,87.87600000000002
2018-04-29,124381,285,159841.49400000038
2018-04-29,129316,225,615.5999999999999
2018-04-30,535,882,102876.92999999996
2018-04-30,42616,368,95808.06000000052
2018-04-30,46774,1848,1372878.7739999995
2018-04-30,57192,1004,204991.4340000006
2018-04-30,86302,187,361.44000000000005
2018-04-30,124381,345,152958.7440000004
2018-04-30,129316,324,846.8999999999983
2018-05-01,535,680,76629.6
2018-05-01,42616,334,80269.07400000037
2018-05-01,46774,589,445281.6600000004
2018-05-01,57192,854,167216.11200000026
2018-05-01,86302,40,79.812
2018-05-01,124381,329,157944.92400000035
2018-05-01,129316,225,578.6999999999996
2018-05-02,535,1308,180300.52799999967
2018-05-02,42616,362,92000.21400000044
2018-05-02,46774,1762,1611568.260000001
2018-05-02,57192,1083,255185.46000000057
2018-05-02,86302,103,245.8979999999999
2018-05-02,124381,359,183637.0440000005
2018-05-02,129316,340,878.8499999999997
2018-05-03,535,872,109867.75200000002
2018-05-03,42616,311,73086.30000000022
2018-05-03,46774,1396,1279972.6740000024
2018-05-03,57192,952,192033.9720000008
2018-05-03,86302,135,358.8480000000002
2018-05-03,124381,344,154311.3000000002
2018-05-03,129316,318,848.7000000000003
2018-05-04,535,842,97831.80000000005
2018-05-04,42616,300,76272.2460000003
2018-05-04,46774,1333,1231040.8260000006
2018-05-04,57192,1025,317777.66999999934
2018-05-04,86302,145,377.7840000000003
2018-05-04,124381,521,249265.7640000011
2018-05-04,129316,336,879.3000000000003
2018-05-05,535,535,52464.599999999984
2018-05-05,42616,290,66623.40000000018
2018-05-05,46774,833,706766.2020000002
2018-05-05,57192,780,116591.05800000024
2018-05-05,86302,107,261.4680000000001
2018-05-05,124381,498,301810.2480000004
2018-05-05,129316,313,802.3499999999995
2018-05-06,535,524,51005.64599999998
2018-05-06,42616,398,95955.28200000049
2018-05-06,46774,527,451790.388
2018-05-06,57192,720,127278.79200000007
2018-05-06,86302,37,98.604
2018-05-06,124381,482,237282.4980000006
2018-05-06,129316,170,459.9
2018-05-07,535,1132,155664.89999999988
2018-05-07,42616,383,89570.21400000047
2018-05-07,46774,2086,1820439.4140000024
2018-05-07,57192,1095,258610.950000001
2018-05-07,86302,133,325.476
2018-05-07,124381,686,326149.74000000034
2018-05-07,129316,304,793.3499999999998
2018-05-08,535,888,102771.234
2018-05-08,42616,476,111869.69400000048
2018-05-08,46774,1526,1348798.3739999996
2018-05-08,57192,1071,245176.3080000004
2018-05-08,86302,164,405.5039999999999
2018-05-08,124381,736,303489.1440000004
2018-05-08,129316,431,1197.4500000000005
2018-05-09,535,804,81959.59800000001
2018-05-09,42616,407,100245.67200000033
2018-05-09,46774,1433,1335202.002000001
2018-05-09,57192,966,194220.6300000004
2018-05-09,86302,137,337.4100000000002
2018-05-09,124381,759,336074.14800000034
2018-05-09,129316,422,1144.8000000000004
2018-05-10,535,799,83530.38600000003
2018-05-10,42616,289,70674.17400000032
2018-05-10,46774,2374,2121559.5419999966
2018-05-10,57192,1058,208764.8100000008
2018-05-10,86302,184,431.586
2018-05-10,124381,780,417884.5079999996
2018-05-10,129316,420,1147.5000000000014
2018-05-11,535,734,87240.942
2018-05-11,42616,319,78788.44800000046
2018-05-11,46774,1288,1166092.6679999991
2018-05-11,57192,1035,260052.62400000065
2018-05-11,86302,176,394.164
2018-05-11,124381,771,341342.69399999984
2018-05-11,129316,412,1117.7999999999995
2018-05-12,535,453,51008.58000000001
2018-05-12,42616,280,68743.62000000032
2018-05-12,46774,515,429630.93000000017
2018-05-12,57192,733,128936.17800000004
2018-05-12,86302,125,280.2419999999999
2018-05-12,124381,772,362333.3759999989
2018-05-12,129316,377,1023.7500000000005
2018-05-13,535,388,43932.59999999999
2018-05-13,42616,274,70068.79800000034
2018-05-13,46774,366,284063.67000000004
2018-05-13,57192,649,111800.03400000012
2018-05-13,86302,42,98.55
2018-05-13,124381,757,324486.3060000002
2018-05-13,129316,211,584.1000000000003
2018-05-14,535,785,104616.01800000011
2018-05-14,42616,281,70948.04400000029
2018-05-14,46774,1388,1163217.1139999991
2018-05-14,57192,930,212135.904000001
2018-05-14,86302,146,333.68400000000025
2018-05-14,124381,472,208151.8920000005
2018-05-14,129316,535,1452.15
2018-05-15,535,1095,140033.46600000013
2018-05-15,42616,346,91681.4340000006
2018-05-15,46774,1847,1588625.4599999967
2018-05-15,57192,955,190743.60600000064
2018-05-15,86302,232,553.3739999999998
2018-05-15,124381,473,210591.9360000005
2018-05-15,129316,523,1408.9499999999975
2018-05-16,535,779,96828.71399999998
2018-05-16,42616,292,74222.71200000036
2018-05-16,46774,1331,1202350.392000002
2018-05-16,57192,927,163412.96400000033
2018-05-16,86302,98,224.56800000000013
2018-05-16,124381,426,218839.4100000003
2018-05-16,129316,330,934.6499999999996
2018-05-17,535,812,91880.35199999996
2018-05-17,42616,263,63892.87200000024
2018-05-17,46774,1162,1004535.2160000012
2018-05-17,57192,871,247634.6580000005
2018-05-17,86302,121,291.78000000000003
2018-05-17,124381,392,189583.6320000004
2018-05-17,129316,376,1037.2499999999995
2018-05-18,535,787,89635.08600000005
2018-05-18,42616,368,94125.02400000033
2018-05-18,46774,1021,933321.5099999995
2018-05-18,57192,902,163550.19600000046
2018-05-18,86302,93,234.9360000000001
2018-05-18,124381,394,182754.4860000007
2018-05-18,129316,404,1087.1999999999985
2018-05-19,535,583,62710.956000000006
2018-05-19,42616,357,82800.39600000026
2018-05-19,46774,475,343691.1180000001
2018-05-19,57192,673,105205.64400000012
2018-05-19,86302,63,147.15000000000003
2018-05-19,124381,311,147079.8900000003
2018-05-19,129316,269,734.8499999999993
2018-05-20,535,528,46988.71200000001
2018-05-20,42616,421,104322.76200000038
2018-05-20,46774,565,351213.822
2018-05-20,57192,659,103729.77000000003
2018-05-20,86302,44,95.20199999999998
2018-05-20,124381,332,194197.5000000002
2018-05-20,129316,151,405.4499999999998
2018-05-21,535,1146,142473.74400000036
2018-05-21,42616,270,66383.31600000021
2018-05-21,46774,1293,1132968.9779999992
2018-05-21,57192,1006,196996.1760000007
2018-05-21,86302,122,313.92000000000013
2018-05-21,124381,402,195784.2720000003
2018-05-21,129316,278,750.1499999999985
2018-05-22,535,826,90838.42200000004
2018-05-22,42616,280,71629.9020000003
2018-05-22,46774,872,866340.9180000011
2018-05-22,57192,928,210581.06400000068
2018-05-22,86302,135,284.48999999999995
2018-05-22,124381,398,211098.0240000004
2018-05-22,129316,345,941.8499999999996
2018-05-23,535,840,91605.09600000002
2018-05-23,42616,273,68935.05000000026
2018-05-23,46774,780,763531.1100000008
2018-05-23,57192,856,198630.9000000005
2018-05-23,86302,153,373.0859999999998
2018-05-23,124381,404,217174.7520000004
2018-05-23,129316,392,1096.1999999999991
2018-05-24,535,806,85774.03199999999
2018-05-24,42616,256,69107.67000000029
2018-05-24,46774,785,655725.6360000004
2018-05-24,57192,863,182944.00800000067
2018-05-24,86302,150,361.99800000000016
2018-05-24,124381,384,197593.8660000002
2018-05-24,129316,417,1120.0500000000006
2018-05-25,535,795,93765.6900000001
2018-05-25,42616,225,58609.764000000185
2018-05-25,46774,920,778090.5180000007
2018-05-25,57192,881,189279.12600000048
2018-05-25,86302,160,322.77600000000024
2018-05-25,124381,380,174292.3080000004
2018-05-25,129316,413,1124.1
2018-05-26,535,563,56994.42599999994
2018-05-26,42616,245,57705.21000000015
2018-05-26,46774,446,321741.8819999999
2018-05-26,57192,705,159716.5920000003
2018-05-26,86302,100,213.62399999999985
2018-05-26,124381,316,175416.91200000024
2018-05-26,129316,320,899.55
2018-05-27,535,735,97163.17200000012
2018-05-27,42616,283,70451.69400000032
2018-05-27,46774,258,192408.5520000002
2018-05-27,57192,646,109479.7980000002
2018-05-27,86302,52,114.012
2018-05-27,124381,352,177142.8420000004
2018-05-27,129316,217,589.0500000000001
2018-05-28,535,833,91551.1320000001
2018-05-28,42616,324,85159.9440000004
2018-05-28,46774,1060,960297.8220000004
2018-05-28,57192,1018,201908.7720000007
2018-05-28,86302,127,287.71200000000005
2018-05-28,124381,459,237916.5480000006
2018-05-28,129316,383,1015.6500000000008
2018-05-29,535,919,106752.94200000008
2018-05-29,42616,306,78686.89200000046
2018-05-29,46774,768,738937.6019999991
2018-05-29,57192,845,186766.20000000024
2018-05-29,86302,144,325.404
2018-05-29,124381,377,214663.46400000024
2018-05-29,129316,409,1077.7499999999982
2018-05-30,535,830,84066.444
2018-05-30,42616,247,63361.90800000024
2018-05-30,46774,827,667842.1200000009
2018-05-30,57192,817,168593.34600000078
2018-05-30,86302,196,454.6620000000001
2018-05-30,124381,369,228471.71400000012
2018-05-30,129316,381,1070.5500000000015
2018-05-31,535,822,83874.60000000002
2018-05-31,42616,325,84650.09400000045
2018-05-31,46774,1710,1208247.1199999987
2018-05-31,57192,774,188484.30000000057
2018-05-31,86302,156,339.3540000000001
2018-05-31,124381,359,229677.17400000044
2018-05-31,129316,444,1221.749999999999
2018-06-01,535,775,87663.85200000001
2018-06-01,42616,329,86416.3260000004
2018-06-01,46774,1693,1505473.6319999998
2018-06-01,57192,856,172869.46200000026
2018-06-01,86302,115,277.2720000000001
2018-06-01,124381,466,240083.5500000003
2018-06-01,129316,519,1453.9499999999985
2018-06-02,535,594,65198.17799999997
2018-06-02,42616,274,73527.21000000025
2018-06-02,46774,648,550474.7400000008
2018-06-02,57192,778,126686.98800000016
2018-06-02,86302,76,163.76399999999995
2018-06-02,124381,433,192904.3980000004
2018-06-02,129316,367,1017.0000000000002
2018-06-03,535,512,50055.91199999999
2018-06-03,42616,299,78172.2360000003
2018-06-03,46774,448,362627.064
2018-06-03,57192,602,100611.504
2018-06-03,86302,31,75.41999999999999
2018-06-03,124381,482,241742.7360000004
2018-06-03,129316,289,814.0499999999994
2018-06-04,535,1027,137814.33600000016
2018-06-04,42616,390,100047.76200000056
2018-06-04,46774,1925,1727419.86
2018-06-04,57192,965,195002.26200000057
2018-06-04,86302,95,204.354
2018-06-04,124381,497,247323.16800000053
2018-06-04,129316,516,1435.9499999999994
2018-06-05,535,802,93069.23400000004
2018-06-05,42616,388,109121.4000000007
2018-06-05,46774,1838,1530240.5519999955
2018-06-05,57192,960,193553.4600000005
2018-06-05,86302,167,420.1740000000005
2018-06-05,124381,413,163048.37400000036
2018-06-05,129316,518,1449.8999999999996
2018-06-06,535,776,83765.62799999998
2018-06-06,42616,329,90445.10400000049
2018-06-06,46774,1497,1292410.2059999984
2018-06-06,57192,940,191574.46800000063
2018-06-06,86302,160,417.2760000000001
2018-06-06,124381,364,184630.6260000004
2018-06-06,129316,542,1525.499999999999
2018-06-07,535,758,81952.14599999998
2018-06-07,42616,425,111610.67400000036
2018-06-07,46774,1464,1273030.1640000015
2018-06-07,57192,953,201402.6660000005
2018-06-07,86302,142,379.4400000000004
2018-06-07,124381,305,161385.85800000018
2018-06-07,129316,631,1732.500000000001
2018-06-08,535,758,98606.30400000003
2018-06-08,42616,315,82631.75400000025
2018-06-08,46774,1356,1226983.8960000016
2018-06-08,57192,951,199134.5580000005
2018-06-08,86302,143,346.4640000000002
2018-06-08,124381,299,159627.45600000024
2018-06-08,129316,533,1448.9999999999984
2018-06-09,535,561,64989.09
2018-06-09,42616,347,88409.95200000022
2018-06-09,46774,667,561122.1359999998
2018-06-09,57192,748,113436.9000000002
2018-06-09,86302,106,270.54000000000013
2018-06-09,124381,239,123442.12800000016
2018-06-09,129316,523,1457.1000000000015
2018-06-10,535,510,56377.85399999995
2018-06-10,42616,461,113921.40600000032
2018-06-10,46774,679,502371.73800000007
2018-06-10,57192,656,97582.55400000012
2018-06-10,86302,56,129.85200000000003
2018-06-10,124381,246,129188.98800000011
2018-06-10,129316,247,689.3999999999996
2018-06-11,535,972,134404.5960000002
2018-06-11,42616,283,89251.36200000036
2018-06-11,46774,2487,2114074.367999997
2018-06-11,57192,924,211464.52200000043
2018-06-11,86302,140,353.59200000000016
2018-06-11,124381,330,184331.44800000035
2018-06-11,129316,338,914.8499999999988
2018-06-12,535,777,99590.95800000004
2018-06-12,42616,250,67004.85600000017
2018-06-12,46774,1139,1002395.2679999996
2018-06-12,57192,942,182804.6340000002
2018-06-12,86302,148,354.16800000000035
2018-06-12,124381,311,139351.42800000013
2018-06-12,129316,440,1234.7999999999988
2018-06-13,535,738,98952.76800000016
2018-06-13,42616,231,63313.12800000016
2018-06-13,46774,1366,1073842.4160000023
2018-06-13,57192,884,222185.0520000004
2018-06-13,86302,144,358.9020000000002
2018-06-13,124381,376,146188.87200000035
